"","Cod_setor","Cod_Grandes Regiões","Nome_Grande_Regiao","Cod_UF","Nome_da_UF","Cod_meso","Nome_da_meso","Cod_micro","Nome_da_micro","Cod_RM","Nome_da_RM","Cod_municipio","Nome_do_municipio","Cod_distrito","Nome_do_distrito","Cod_subdistrito","Nome_do_subdistrito","Cod_bairro","Nome_do_bairro","Situacao_setor.x","Tipo_setor","V001.x","V002.x","V003.x","V004.x","V005.x","V006.x","V007.x","V008.x","V009.x","V010.x","V011.x","V012.x","X34","Situacao_setor.y","V001.y","V002.y","V003.y","V004.y","V005.y","V006.y","V007.y","V008.y","V009.y","V010.y","V011.y","V012.y","V013","V014","V015","V016","V017","V018","V019","V020","V021","V022","V023","V024","V025","V026","V027","V028","V029","V030","V031","V032","V033","V034","V035","V036","V037","V038","V039","V040","V041","V042","V043","V044","V045","V046","V047","V048","V049","V050","V051","V052","V053","V054","V055","V056","V057","V058","V059","V060","V061","V062","V063","V064","V065","V066","V067","V068","V069","V070","V071","V072","V073","V074","V075","V076","V077","V078","V079","V080","V081","V082","V083","V084","V085","V086","V087","V088","V089","V090","V091","V092","V093","V094","V095","V096","V097","V098","V099","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","X244","Mulheres","Homens","Responsavel"
"11",251370305000011,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,86,290,3.37,2.28,554.4,258664.71,671.52,234316.82,349.78,201437.62,601.52,194939.78,NA,1,86,86,"82","4","0","53","4","20","0","9","0","75","8","0","3","86","2","0","84","0","0","0","0","86","64","21","1","0","0","0","0","0","0","0","86","86","0","0","0","0","0","0","86","86","0","0","69","11","6","6","21","19","26","9","2","2","0","0","1","6","4","13","11","19","3","0","0","4","0","0","0","0","0","0","13","6","6","1","0","0","8","8","7","6","2","3","2","4","2","1","1","0","0","4","0","0","0","0","0","52","4","17","0","9","0","73","6","0","3","82","2","0","80","0","0","0","0","82","60","21","1","0","0","82","82","0","0","0","0","0","0","82","82","0","0","69","9","4","1","0","3","0","0","0","2","2","0","0","4","0","0","4","0","0","0","0","4","4","0","0","0","0","4","4","0","0","0","0","0","0","4","4","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","75","8","0","3","86","2","0","84","0","0","0","0","86","0","0","0","0","0","0","0","0","0","0","0","0",NA,48,76,"Homens"
"12",251370305000012,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,302,1048,3.47,2.46,837.84,613014.09,906.91,600866.06,487.29,484347.23,756.98,548371.14,NA,1,302,302,"290","12","0","225","2","63","0","12","0","301","1","0","0","302","3","0","299","0","0","0","0","302","176","109","14","3","0","0","0","0","0","0","301","301","0","1","0","0","0","0","302","302","0","0","295","7","0","24","64","74","75","35","19","6","4","0","1","39","13","34","45","54","24","16","7","8","5","0","0","0","0","0","29","19","12","3","3","0","30","29","21","11","3","4","16","18","5","4","1","0","0","12","8","3","0","0","0","225","2","51","0","12","0","289","1","0","0","290","3","0","287","0","0","0","0","290","164","109","14","3","0","289","289","0","1","0","0","0","0","290","290","0","0","283","7","0","0","0","12","0","0","0","12","0","0","0","12","0","0","12","0","0","0","0","12","12","0","0","0","0","12","12","0","0","0","0","0","0","12","12","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","300","1","0","0","301","3","0","298","0","0","0","0","301","1","0","0","0","1","0","0","1","0","0","0","0",NA,165,259,"Homens"
"13",251370305000013,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,162,520,3.21,2.08,677.29,524811.87,767.28,525499.74,421.24,297400.03,676.28,305009.76,NA,1,162,162,"162","0","0","125","2","30","0","5","0","159","3","0","0","162","0","2","160","0","0","0","0","162","92","63","7","0","0","0","0","0","0","0","162","162","0","0","0","0","0","0","162","162","0","0","151","10","1","16","39","45","35","17","6","2","2","0","0","33","8","11","26","23","10","2","3","6","1","1","0","0","0","0","10","12","5","0","0","0","28","19","12","7","4","1","10","13","6","2","0","0","0","15","8","0","0","0","0","125","2","30","0","5","0","159","3","0","0","162","0","2","160","0","0","0","0","162","92","63","7","0","0","162","162","0","0","0","0","0","0","162","162","0","0","151","10","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","159","3","0","0","162","0","2","160","0","0","0","0","162","0","0","0","0","0","0","0","0","0","0","0","0",NA,125,110,"Mulheres"
"14",251370305000014,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,232,838,3.61,3.03,666.44,220757.05,729.32,195610.97,363.02,179960.81,614.55,150004.51,NA,1,232,232,"216","16","0","157","8","51","0","16","0","230","2","0","0","232","6","0","226","0","0","0","0","232","167","61","3","1","0","0","0","0","0","0","230","230","0","0","1","1","0","0","232","232","0","0","206","10","16","18","55","48","44","35","19","6","4","3","0","11","14","35","31","30","27","15","6","13","1","0","0","0","0","0","34","16","5","2","1","0","20","17","14","8","4","7","5","16","6","2","0","0","0","4","1","0","1","0","0","154","8","39","0","15","0","214","2","0","0","216","5","0","211","0","0","0","0","216","151","61","3","1","0","214","214","0","0","1","1","0","0","216","216","0","0","194","10","12","3","0","12","0","1","0","16","0","0","0","16","1","0","15","0","0","0","0","16","16","0","0","0","0","16","16","0","0","0","0","0","0","16","16","0","0","12","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","228","2","0","0","230","6","0","224","0","0","0","0","230","2","0","0","0","2","0","0","2","0","0","0","0",NA,105,216,"Homens"
"15",251370305000015,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,270,973,3.6,3.57,497.73,180428.74,579.25,162682.4,276.17,150068.83,536.53,151860.16,NA,1,270,270,"264","6","0","235","2","32","0","1","0","269","0","0","1","267","3","1","237","25","0","1","3","265","236","28","1","0","0","0","0","0","0","5","245","245","0","1","0","24","0","0","268","268","0","2","224","37","7","23","52","66","65","35","17","4","1","5","2","22","16","27","36","43","20","10","5","14","2","0","0","0","0","0","25","16","7","3","0","0","25","30","22","15","7","7","9","18","10","5","3","0","0","7","5","0","1","0","0","233","2","28","0","1","0","263","0","0","1","261","3","1","231","25","0","1","3","259","230","28","1","0","5","239","239","0","1","0","24","0","0","262","262","0","2","223","32","7","2","0","4","0","0","0","6","0","0","0","6","0","0","6","0","0","0","0","6","6","0","0","0","0","6","6","0","0","0","0","0","0","6","6","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","244","0","0","1","243","3","1","214","25","0","0","2","242","25","0","0","0","24","0","0","23","0","0","1","1",NA,164,208,"Homens"
"16",251370305000016,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,211,755,3.58,3.01,434.86,115209.93,524.32,91872.58,244.83,93688.25,479.92,70755.49,NA,1,211,211,"211","0","0","166","1","40","1","3","0","197","4","0","10","207","2","5","179","20","0","1","4","205","187","16","1","1","0","0","0","0","0","6","151","151","0","6","0","54","0","0","210","210","0","1","171","7","32","17","40","57","43","36","6","6","0","4","2","9","15","24","33","34","22","2","6","11","2","2","0","0","0","0","22","17","9","1","0","0","16","24","9","14","4","6","6","13","9","1","3","1","0","3","0","0","0","0","0","166","1","40","1","3","0","197","4","0","10","207","2","5","179","20","0","1","4","205","187","16","1","1","6","151","151","0","6","0","54","0","0","210","210","0","1","171","7","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","1","150","2","0","138","10","0","0","1","149","47","4","0","9","57","0","5","41","10","0","1","3",NA,109,185,"Homens"
"17",251370305000017,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,296,1092,3.69,3.38,401.96,78219.35,519.56,39834.22,223.48,80084.04,481.38,48278.74,NA,1,299,296,"254","33","0","205","1","70","2","18","0","291","2","0","3","296","49","82","81","54","25","5","0","271","252","17","1","1","0","0","0","0","0","25","293","79","214","0","0","2","0","1","294","291","3","2","254","37","0","20","61","63","80","37","16","9","4","2","4","23","12","36","40","50","23","10","9","9","1","1","1","0","0","0","35","18","11","2","0","0","25","23","30","14","6","10","11","17","12","5","1","1","0","8","1","2","1","0","0","189","1","48","1","15","0","251","0","0","3","254","42","74","73","39","23","3","0","246","227","17","1","1","8","254","77","177","0","0","0","0","0","252","252","0","2","236","16","0","12","0","18","0","3","0","31","2","0","0","33","5","8","6","12","1","1","0","25","25","0","0","0","8","31","2","29","0","0","2","0","0","33","31","2","0","13","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","288","2","0","3","293","49","82","81","52","24","5","0","271","3","0","0","0","3","0","0","0","2","1","0","0",NA,167,246,"Homens"
"18",251370305000018,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,243,834,3.43,2.35,513.18,225057.67,652.9,194953.55,300.03,158558.72,596.63,138287.49,NA,1,243,243,"241","2","0","151","2","68","0","21","1","243","0","0","0","243","7","19","213","3","1","0","0","240","223","16","1","0","0","0","0","0","0","3","242","242","0","1","0","0","0","0","243","243","0","0","228","15","0","15","55","69","54","31","10","5","2","1","1","22","9","35","39","31","19","6","5","9","0","0","0","0","0","0","35","16","5","2","0","0","20","30","23","12","4","4","6","12","11","3","1","0","0","8","7","1","0","0","0","151","2","66","0","21","1","241","0","0","0","241","7","19","211","3","1","0","0","238","221","16","1","0","3","240","240","0","1","0","0","0","0","241","241","0","0","227","14","0","0","0","2","0","0","0","2","0","0","0","2","0","0","2","0","0","0","0","2","2","0","0","0","0","2","2","0","0","0","0","0","0","2","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","242","0","0","0","242","7","19","213","3","0","0","0","239","1","0","0","0","1","0","0","0","0","1","0","0",NA,142,202,"Homens"
"19",251370305000019,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,166,559,3.37,2.78,344.52,177494.54,577.69,162773.34,248.91,148712.36,559.18,160644.99,NA,1,166,166,"166","0","0","125","0","30","0","11","0","165","0","0","1","166","2","3","159","1","0","1","0","165","152","12","1","0","0","0","0","0","0","1","166","165","1","0","0","0","0","0","166","165","1","0","162","3","0","21","34","38","40","13","14","3","1","2","0","14","11","17","18","26","8","8","4","11","0","0","0","0","0","0","17","9","8","2","0","1","17","20","14","5","6","2","10","13","8","3","1","0","0","4","0","0","0","0","0","125","0","30","0","11","0","165","0","0","1","166","2","3","159","1","0","1","0","165","152","12","1","0","1","166","165","1","0","0","0","0","0","166","165","1","0","162","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","165","0","0","1","166","2","3","159","1","0","1","0","165","0","0","0","0","0","0","0","0","0","0","0","0",NA,103,129,"Homens"
"20",251370305000020,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,250,797,3.19,1.78,635.94,405817.35,712.94,400031.37,405.24,326232.78,656.02,363687.68,NA,1,250,250,"250","0","0","205","0","36","0","7","2","247","1","0","2","250","8","196","7","16","23","0","0","249","226","23","0","0","0","0","0","0","0","1","250","250","0","0","0","0","0","0","250","250","0","0","244","5","1","20","61","78","50","30","8","2","0","1","0","30","14","31","55","25","19","6","1","8","6","0","0","0","0","0","25","26","7","3","0","0","30","23","25","11","2","2","12","16","9","4","0","0","0","14","3","0","1","0","0","205","0","36","0","7","2","247","1","0","2","250","8","196","7","16","23","0","0","249","226","23","0","0","1","250","250","0","0","0","0","0","0","250","250","0","0","244","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","247","1","0","2","250","8","196","7","16","23","0","0","249","0","0","0","0","0","0","0","0","0","0","0","0",NA,152,212,"Homens"
"21",251370305000021,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,179,589,3.29,2.45,737.53,398972.3,809.92,379380.77,489.03,345208.64,674.07,351113.86,NA,1,179,179,"172","7","0","133","1","35","0","10","0","173","6","0","0","179","26","10","12","131","0","0","0","177","130","39","6","0","1","1","0","0","0","2","179","179","0","0","0","0","0","0","178","178","0","1","153","10","15","21","40","45","36","22","9","3","3","0","0","18","15","8","21","23","11","4","2","13","2","0","0","0","0","0","6","9","4","2","0","0","32","24","13","11","5","4","8","22","13","4","1","0","0","10","0","0","0","0","0","130","1","32","0","9","0","166","6","0","0","172","26","10","12","124","0","0","0","170","123","39","6","2","2","172","172","0","0","0","0","0","0","171","171","0","1","151","10","10","3","0","3","0","1","0","7","0","0","0","7","0","0","0","7","0","0","0","7","7","0","0","0","0","7","7","0","0","0","0","0","0","7","7","0","0","2","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","173","6","0","0","179","26","10","12","131","0","0","0","177","0","0","0","0","0","0","0","0","0","0","0","0",NA,147,105,"Mulheres"
"22",251370305000022,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,106,345,3.25,3.12,1016.42,1793151.29,1282.63,1922886.02,596.79,1038615.03,1072.15,1358094.48,NA,1,106,106,"93","13","0","61","4","36","0","5","0","105","0","0","1","106","81","0","9","7","8","1","0","105","70","25","7","3","0","0","0","0","0","1","106","102","4","0","0","0","0","0","106","106","0","0","105","1","0","18","23","21","22","11","6","3","0","2","0","14","9","13","13","11","7","4","3","8","1","0","0","0","0","0","12","7","2","1","0","0","10","8","11","4","2","2","10","6","2","1","0","0","0","4","0","0","0","0","0","54","4","30","0","5","0","93","0","0","0","93","74","0","7","7","4","1","0","92","57","25","7","3","1","93","90","3","0","0","0","0","0","93","93","0","0","92","1","0","7","0","6","0","0","0","12","0","0","1","13","7","0","2","0","4","0","0","13","13","0","0","0","0","13","12","1","0","0","0","0","0","13","13","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","105","0","0","1","106","81","0","9","7","8","1","0","105","0","0","0","0","0","0","0","0","0","0","0","0",NA,60,82,"Homens"
"23",251370305000023,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,352,1176,3.34,2.33,1038.09,1145952.18,1145.48,1141472.66,598.3,710089.06,938.06,794739.44,NA,1,353,352,"326","26","0","227","24","78","0","22","1","350","1","0","1","352","301","11","1","10","28","1","0","352","201","119","23","6","1","2","0","0","0","0","352","351","1","0","0","0","0","0","352","352","0","0","343","9","0","35","79","82","86","44","16","6","3","0","1","49","15","32","51","51","24","10","4","12","3","0","0","0","0","0","29","17","9","2","1","0","47","31","35","20","6","6","23","28","8","2","2","0","1","19","5","1","1","0","0","221","12","71","0","21","1","324","1","0","1","326","276","10","1","10","28","1","0","326","177","117","23","9","0","326","325","1","0","0","0","0","0","326","326","0","0","317","9","0","6","12","7","0","1","0","26","0","0","0","26","25","1","0","0","0","0","0","26","24","2","0","0","0","26","26","0","0","0","0","0","0","26","26","0","0","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","350","1","0","1","352","301","11","1","10","28","1","0","352","0","0","0","0","0","0","0","0","0","0","0","0",NA,235,245,"Homens"
"24",251370305000024,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,221,729,3.3,2.4,1090.31,1423098.19,1115.55,1427907.48,662.48,881249.81,952.31,991030.17,NA,1,221,221,"210","0","11","147","8","47","1","18","0","220","1","0","0","221","141","5","50","11","14","0","0","221","144","67","7","1","2","0","0","0","0","0","221","212","9","0","0","0","0","0","221","221","0","0","218","3","0","21","43","66","61","16","6","6","1","0","1","31","15","20","42","43","11","0","7","7","6","2","0","0","0","0","14","24","11","2","0","0","23","24","18","5","6","1","14","13","10","5","0","0","0","10","5","2","0","0","0","144","8","39","1","18","0","209","1","0","0","210","132","5","48","11","14","0","0","210","134","66","7","3","0","210","201","9","0","0","0","0","0","210","210","0","0","209","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","8","0","0","0","11","0","0","0","11","9","0","2","0","0","0","0","11","10","1","0","0","0","11","11","0","0","0","0","0","0","11","11","0","0","9","2","0","220","1","0","0","221","141","5","50","11","14","0","0","221","0","0","0","0","0","0","0","0","0","0","0","0",NA,136,189,"Homens"
"25",251370305000025,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,215,773,3.6,1.82,537.93,400474.45,631.99,411112.77,349.73,314552.98,586.21,388811.27,NA,1,215,215,"215","0","0","188","2","17","3","5","0","185","23","0","7","214","11","6","147","36","12","2","1","209","183","19","5","2","0","0","0","0","0","6","202","202","0","9","0","3","0","1","215","214","1","0","190","23","1","11","31","60","69","29","9","4","1","1","0","16","8","16","33","41","17","5","5","7","1","0","0","0","0","0","15","15","10","5","0","0","15","27","28","12","4","1","4","9","11","6","1","0","0","6","2","3","1","0","0","188","2","17","3","5","0","185","23","0","7","214","11","6","147","36","12","2","1","209","183","19","5","2","6","202","202","0","9","0","3","0","1","215","214","1","0","190","23","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","176","20","0","6","201","11","5","139","33","11","2","1","196","9","3","0","1","13","0","1","8","3","1","0","0",NA,130,170,"Homens"
"26",251370305000026,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,221,771,3.49,2.74,611.03,178487.86,671.83,155285.65,375.36,201052.11,640.76,173078.15,NA,1,221,221,"221","0","0","157","7","41","0","16","0","221","0","0","0","221","6","5","198","12","0","0","0","219","185","30","3","1","0","0","0","0","0","2","216","216","0","0","0","5","0","0","221","221","0","0","206","13","2","26","36","53","57","25","15","4","3","1","1","21","15","20","39","42","18","11","7","12","2","1","0","0","0","0","18","21","4","1","2","0","16","14","15","7","4","2","14","12","2","2","0","0","0","4","3","0","0","0","0","157","7","41","0","16","0","221","0","0","0","221","6","5","198","12","0","0","0","219","185","30","3","1","2","216","216","0","0","0","5","0","0","221","221","0","0","206","13","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","216","0","0","0","216","6","3","196","11","0","0","0","215","5","0","0","0","5","0","2","2","1","0","0","0",NA,95,198,"Homens"
"27",251370305000027,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,232,840,3.62,2.99,626.9,883942.33,673.34,918310.79,357.57,408446.4,601.34,540618.99,NA,1,232,232,"220","12","0","169","6","36","0","20","1","229","2","0","1","230","3","5","221","1","0","0","2","229","214","15","0","0","0","0","0","0","0","3","232","214","18","0","0","0","0","0","232","232","0","0","196","36","0","12","55","55","51","34","13","4","3","2","3","13","11","40","43","37","25","11","5","7","3","0","1","0","0","0","37","20","5","3","0","0","15","12","14","9","2","7","5","11","3","1","0","0","0","4","1","1","1","0","1","163","6","30","0","20","1","217","2","0","1","218","3","5","209","1","0","0","2","217","202","15","0","0","3","220","203","17","0","0","0","0","0","220","220","0","0","189","31","0","6","0","6","0","0","0","12","0","0","0","12","0","0","12","0","0","0","0","12","12","0","0","0","0","12","11","1","0","0","0","0","0","12","12","0","0","7","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","229","2","0","1","230","3","5","221","1","0","0","2","229","0","0","0","0","0","0","0","0","0","0","0","0",NA,87,237,"Homens"
"28",251370305000028,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,274,935,3.41,3.13,563.53,132820.16,610.3,115228.52,356.53,201528.03,543.35,205628.43,NA,1,275,274,"260","14","0","186","1","46","0","41","0","274","0","0","0","271","12","0","259","0","0","0","3","249","221","26","1","1","0","0","0","0","0","25","274","274","0","0","0","0","0","0","273","272","1","1","194","76","2","33","57","66","61","28","14","6","3","4","2","30","18","43","49","47","21","9","10","17","1","0","0","0","0","0","42","22","8","1","0","0","14","17","14","7","5","5","16","8","6","1","1","0","0","6","7","1","0","0","0","185","1","35","0","39","0","260","0","0","0","257","12","0","245","0","0","0","3","238","210","26","1","1","22","260","260","0","0","0","0","0","0","259","258","1","1","189","67","2","1","0","11","0","2","0","14","0","0","0","14","0","0","14","0","0","0","0","11","11","0","0","0","3","14","14","0","0","0","0","0","0","14","14","0","0","5","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","274","0","0","0","271","12","0","259","0","0","0","3","249","0","0","0","0","0","0","0","0","0","0","0","0",NA,108,270,"Homens"
"29",251370305000029,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,303,1124,3.71,2.83,425.74,99688.94,474.26,87995.58,266.67,95029.64,443.49,79594.44,NA,1,303,303,"303","0","0","244","2","40","0","17","0","302","0","0","1","299","5","2","278","13","0","1","4","287","256","29","2","0","0","0","0","0","0","16","303","303","0","0","0","0","0","0","303","303","0","0","238","22","43","25","49","67","75","52","18","10","4","2","1","28","19","26","37","39","30","8","3","11","6","2","0","0","0","0","20","13","6","4","0","0","23","30","36","22","10","14","14","18","12","4","2","0","0","5","5","3","1","0","0","244","2","40","0","17","0","302","0","0","1","299","5","2","278","13","0","1","4","287","256","29","2","0","16","303","303","0","0","0","0","0","0","303","303","0","0","238","22","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","302","0","0","1","299","5","2","278","13","0","1","4","287","0","0","0","0","0","0","0","0","0","0","0","0",NA,199,205,"Homens"
